tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,MonthlyChargeRatio,churn_binary
72,75.4,5480.25,Male,0,Yes,Yes,Yes,No,DSL,75.07191780821918,0
10,67.8,653.15,Female,0,Yes,No,Yes,No,DSL,59.377272727272725,0
11,111.4,1183.05,Male,1,No,No,Yes,Yes,Fiber optic,98.58749999999999,0
15,46.3,639.45,Female,0,Yes,Yes,Yes,No,DSL,39.965625,0
23,20.4,478.75,Female,0,Yes,Yes,Yes,No,No,19.947916666666668,0
1,20.05,20.05,Male,0,No,Yes,Yes,No,No,10.025,0
3,45.0,127.1,Female,1,No,No,Yes,No,DSL,31.775,1
47,96.1,4391.45,Male,0,Yes,Yes,Yes,No,Fiber optic,91.48854166666666,0
15,19.65,270.6,Female,0,No,Yes,Yes,No,No,16.9125,0
66,99.5,6710.5,Male,0,No,No,Yes,No,Fiber optic,100.15671641791045,1
68,60.65,3975.9,Female,1,Yes,No,Yes,No,DSL,57.62173913043478,0
17,98.6,1704.95,Female,0,Yes,Yes,Yes,No,Fiber optic,94.71944444444445,1
7,59.5,415.95,Female,0,No,No,Yes,No,DSL,51.99375,1
12,80.45,950.2,Male,1,Yes,No,Yes,No,Fiber optic,73.0923076923077,1
21,71.7,1497.05,Female,1,Yes,No,Yes,Yes,DSL,68.04772727272727,0
21,36.0,780.15,Male,0,No,No,No,No phone service,DSL,35.461363636363636,0
56,65.2,3512.15,Female,0,Yes,Yes,Yes,Yes,DSL,61.61666666666667,0
6,48.95,273.25,Female,0,Yes,Yes,Yes,Yes,DSL,39.035714285714285,0
65,53.5,3517.9,Female,1,No,No,No,No phone service,DSL,53.301515151515154,0
42,80.45,3375.9,Male,0,Yes,No,Yes,Yes,DSL,78.5093023255814,0
68,109.05,7508.55,Female,0,Yes,Yes,Yes,Yes,Fiber optic,108.8195652173913,0
48,26.3,1245.05,Male,0,Yes,Yes,Yes,Yes,No,25.409183673469386,0
50,106.8,5347.95,Female,1,No,No,Yes,Yes,Fiber optic,104.86176470588235,0
7,64.95,493.65,Female,1,No,No,Yes,No,DSL,61.70625,0
63,19.35,1263.85,Female,0,Yes,Yes,Yes,No,No,19.74765625,0
17,21.1,385.55,Male,0,No,No,Yes,No,No,21.419444444444444,0
42,77.95,3384.0,Female,0,Yes,Yes,Yes,No,Fiber optic,78.69767441860465,1
4,18.85,84.2,Male,0,Yes,Yes,Yes,No,No,16.84,0
62,26.0,1638.7,Female,0,No,Yes,Yes,Yes,No,26.011111111111113,0
2,74.7,165.4,Male,1,No,No,Yes,No,Fiber optic,55.13333333333333,1
2,70.35,120.25,Female,0,Yes,No,Yes,No,Fiber optic,40.083333333333336,0
48,96.9,4473.45,Male,0,Yes,No,Yes,Yes,Fiber optic,91.29489795918367,0
27,19.55,520.55,Male,0,Yes,No,Yes,No,No,18.59107142857143,0
70,80.4,5717.85,Female,0,Yes,Yes,Yes,No,DSL,80.5330985915493,0
1,88.8,88.8,Male,1,No,No,Yes,Yes,Fiber optic,44.4,1
46,94.65,4312.5,Male,0,Yes,No,Yes,Yes,Fiber optic,91.75531914893617,0
30,90.25,2755.35,Male,0,No,No,Yes,No,Fiber optic,88.88225806451612,1
15,64.65,994.55,Female,0,No,No,Yes,Yes,DSL,62.159375,1
69,95.75,6511.25,Male,0,Yes,Yes,Yes,Yes,Fiber optic,93.01785714285714,0
65,19.55,1218.65,Male,0,No,No,Yes,No,No,18.46439393939394,0
72,104.1,7447.7,Male,1,Yes,Yes,Yes,No,Fiber optic,102.02328767123288,0
13,89.05,1169.35,Male,1,Yes,No,Yes,No,Fiber optic,83.52499999999999,1
17,20.1,279.5,Male,0,No,No,Yes,No,No,15.527777777777779,0
51,111.55,5720.35,Male,0,Yes,No,Yes,Yes,Fiber optic,110.00673076923077,0
51,60.5,3121.45,Male,0,Yes,Yes,Yes,No,DSL,60.027884615384615,0
72,90.95,6468.6,Female,0,Yes,No,Yes,Yes,DSL,88.6109589041096,0
67,87.4,5918.8,Male,0,Yes,Yes,Yes,Yes,Fiber optic,87.04117647058824,1
34,19.7,675.6,Male,0,No,No,Yes,No,No,19.302857142857142,0
67,50.95,3521.7,Male,0,Yes,No,No,No phone service,DSL,51.78970588235294,0
49,20.05,923.1,Female,0,Yes,No,Yes,No,No,18.462,0
53,19.4,1110.35,Male,0,Yes,Yes,Yes,No,No,20.562037037037037,0
27,59.45,1611.65,Male,0,No,No,Yes,Yes,DSL,57.558928571428574,0
23,94.75,2293.6,Female,1,No,No,Yes,No,Fiber optic,95.56666666666666,1
69,81.5,5553.25,Male,0,No,No,Yes,Yes,DSL,79.33214285714286,0
2,29.05,44.75,Female,0,Yes,Yes,No,No phone service,DSL,14.916666666666666,0
35,86.45,3029.1,Female,0,No,No,Yes,Yes,Fiber optic,84.14166666666667,1
46,70.6,3231.05,Female,0,Yes,No,Yes,No,DSL,68.74574468085106,0
54,97.2,5129.45,Female,0,No,No,Yes,Yes,Fiber optic,93.26272727272728,0
56,98.25,5508.35,Female,0,Yes,No,Yes,Yes,Fiber optic,96.63771929824561,1
9,75.75,655.9,Female,0,Yes,No,Yes,No,Fiber optic,65.59,1
20,59.2,1191.2,Male,0,No,No,Yes,Yes,DSL,56.72380952380953,0
11,75.9,866.4,Male,0,No,No,Yes,No,Fiber optic,72.2,0
30,90.05,2627.2,Female,1,Yes,No,Yes,Yes,Fiber optic,84.74838709677418,0
68,70.95,4741.45,Male,0,Yes,No,Yes,No,DSL,68.71666666666667,0
38,102.6,4009.2,Male,1,Yes,No,Yes,Yes,Fiber optic,102.8,0
17,85.35,1463.45,Female,1,Yes,No,Yes,Yes,Fiber optic,81.30277777777778,1
48,106.1,5082.8,Male,0,No,No,Yes,Yes,Fiber optic,103.73061224489797,1
1,43.8,43.8,Female,0,No,No,Yes,No,DSL,21.9,0
63,59.0,3707.6,Male,0,Yes,Yes,No,No phone service,DSL,57.93125,0
3,69.95,220.45,Female,0,No,No,Yes,No,DSL,55.1125,0
48,24.35,1133.7,Female,0,No,No,Yes,Yes,No,23.136734693877553,0
66,29.45,1983.15,Male,0,No,No,No,No phone service,DSL,29.599253731343286,0
68,84.4,5746.75,Female,0,Yes,Yes,Yes,Yes,Fiber optic,83.28623188405797,0
17,45.05,770.6,Male,1,No,No,Yes,No,DSL,42.81111111111111,1
7,20.65,134.05,Female,0,Yes,Yes,Yes,No,No,16.75625,0
72,87.1,6230.1,Male,0,Yes,No,Yes,Yes,DSL,85.34383561643835,0
29,19.85,573.05,Female,0,Yes,No,Yes,No,No,19.101666666666667,0
37,90.35,3419.3,Male,0,Yes,No,Yes,No,Fiber optic,89.98157894736842,0
34,109.8,3587.25,Female,0,No,No,Yes,Yes,Fiber optic,102.49285714285715,1
42,84.65,3541.35,Female,1,No,No,Yes,Yes,Fiber optic,82.35697674418604,1
59,65.5,3801.3,Female,0,Yes,Yes,Yes,Yes,DSL,63.355000000000004,0
11,79.5,868.5,Male,0,Yes,Yes,Yes,No,Fiber optic,72.375,1
60,80.95,4859.1,Male,1,Yes,Yes,Yes,Yes,Fiber optic,79.65737704918034,0
27,56.15,1439.35,Female,0,No,No,Yes,No,DSL,51.40535714285714,0
1,85.8,85.8,Female,0,No,No,Yes,Yes,Fiber optic,42.9,1
1,79.1,79.1,Male,1,No,No,Yes,No,Fiber optic,39.55,1
17,34.4,592.75,Male,0,Yes,No,No,No phone service,DSL,32.93055555555556,0
58,20.75,1185.95,Male,0,Yes,No,Yes,No,No,20.10084745762712,0
1,18.8,18.8,Male,0,Yes,Yes,Yes,No,No,9.4,0
3,44.3,134.5,Female,0,Yes,Yes,Yes,No,DSL,33.625,1
53,90.8,4921.2,Female,0,No,No,Yes,Yes,Fiber optic,91.13333333333333,0
35,25.6,901.25,Male,0,No,No,Yes,Yes,No,25.03472222222222,0
50,105.95,5341.8,Male,0,Yes,Yes,Yes,Yes,Fiber optic,104.74117647058824,1
68,70.8,4859.95,Male,0,Yes,Yes,Yes,Yes,DSL,70.4340579710145,0
47,25.4,1139.2,Male,0,Yes,No,Yes,Yes,No,23.733333333333334,0
65,108.8,7082.45,Female,1,Yes,No,Yes,Yes,Fiber optic,107.30984848484849,0
5,69.75,324.6,Male,0,No,No,Yes,No,Fiber optic,54.1,1
51,94.65,4812.75,Male,0,Yes,No,Yes,Yes,Fiber optic,92.55288461538461,1
46,96.05,4399.5,Female,0,No,No,Yes,Yes,Fiber optic,93.6063829787234,1
9,76.85,663.55,Female,0,No,No,Yes,Yes,Fiber optic,66.35499999999999,0
8,20.25,174.65,Female,0,No,No,Yes,No,No,19.405555555555555,0
14,24.8,321.7,Male,0,No,No,Yes,Yes,No,21.446666666666665,0
45,115.65,5125.5,Female,0,No,No,Yes,Yes,Fiber optic,111.42391304347827,0
8,74.6,548.9,Female,0,No,No,Yes,Yes,Fiber optic,60.98888888888889,0
1,50.15,50.15,Male,1,No,Yes,Yes,No,DSL,25.075,1
66,103.15,7031.3,Male,0,Yes,Yes,Yes,No,Fiber optic,104.94477611940299,0
72,72.1,5016.65,Male,0,Yes,Yes,Yes,Yes,DSL,68.72123287671232,0
41,113.6,4594.95,Female,0,Yes,No,Yes,Yes,Fiber optic,109.40357142857142,1
23,25.1,611.45,Female,0,Yes,Yes,Yes,Yes,No,25.477083333333336,0
29,78.9,2384.15,Female,0,No,No,Yes,No,Fiber optic,79.47166666666666,1
4,80.15,319.85,Female,0,No,No,Yes,Yes,Fiber optic,63.970000000000006,0
6,25.4,153.3,Male,0,Yes,Yes,Yes,Yes,No,21.900000000000002,0
67,105.4,7035.6,Female,1,Yes,No,Yes,Yes,Fiber optic,103.46470588235294,0
7,45.75,344.2,Male,1,No,Yes,Yes,No,DSL,43.025,0
56,24.45,1431.65,Male,0,Yes,Yes,Yes,Yes,No,25.116666666666667,0
72,25.0,1849.2,Female,0,Yes,No,Yes,Yes,No,25.33150684931507,0
72,85.25,6083.1,Male,0,Yes,No,Yes,Yes,DSL,83.33013698630137,0
23,19.6,426.65,Male,0,Yes,Yes,Yes,No,No,17.777083333333334,0
35,50.15,1655.35,Female,0,No,Yes,Yes,Yes,DSL,45.981944444444444,0
27,70.55,1943.9,Male,1,Yes,No,Yes,No,Fiber optic,69.425,0
26,60.05,1616.15,Female,0,Yes,Yes,Yes,Yes,DSL,59.85740740740741,1
12,26.4,314.95,Male,0,Yes,Yes,Yes,Yes,No,24.226923076923075,0
40,20.15,804.85,Female,0,No,No,Yes,No,No,19.63048780487805,0
7,58.85,465.7,Male,0,Yes,Yes,No,No phone service,DSL,58.2125,0
70,97.55,6669.05,Male,0,Yes,Yes,Yes,Yes,Fiber optic,93.93028169014084,0
60,19.65,1161.75,Male,0,Yes,Yes,Yes,No,No,19.045081967213115,0
39,25.25,947.75,Male,0,Yes,Yes,No,No phone service,DSL,23.69375,0
72,114.45,8375.05,Male,0,Yes,No,Yes,Yes,Fiber optic,114.7267123287671,0
1,34.7,34.7,Female,0,No,No,No,No phone service,DSL,17.35,1
54,70.7,3770.0,Male,0,Yes,Yes,Yes,Yes,DSL,68.54545454545455,0
3,85.3,264.8,Male,0,No,No,Yes,Yes,Fiber optic,66.2,1
63,75.55,4707.85,Female,0,Yes,Yes,Yes,No,DSL,73.56015625,0
71,84.8,6152.4,Male,0,Yes,Yes,Yes,Yes,Fiber optic,85.44999999999999,0
42,20.65,958.1,Female,0,No,No,Yes,No,No,22.28139534883721,0
47,20.45,943.0,Male,0,No,No,Yes,No,No,19.645833333333332,0
66,102.45,6615.15,Female,0,Yes,Yes,Yes,Yes,Fiber optic,98.73358208955223,1
21,104.4,2200.25,Female,0,Yes,No,Yes,Yes,Fiber optic,100.01136363636364,1
11,35.65,425.1,Male,0,No,No,No,No phone service,DSL,35.425000000000004,0
1,99.75,99.75,Male,0,No,Yes,Yes,Yes,Fiber optic,49.875,1
55,90.45,5044.8,Female,1,Yes,No,Yes,Yes,Fiber optic,90.08571428571429,0
69,97.65,6743.55,Male,0,No,No,Yes,Yes,Fiber optic,96.33642857142857,0
3,73.85,196.4,Female,1,No,No,Yes,No,Fiber optic,49.1,0
4,74.4,299.7,Male,0,No,No,Yes,No,DSL,59.94,1
30,69.1,2093.9,Male,1,No,No,Yes,Yes,DSL,67.54516129032258,0
5,82.75,417.75,Female,0,No,No,Yes,Yes,Fiber optic,69.625,0
71,24.4,1725.4,Female,0,Yes,No,Yes,Yes,No,23.96388888888889,0
29,55.25,1620.2,Female,0,No,No,Yes,Yes,DSL,54.00666666666667,0
52,61.35,3169.55,Male,0,Yes,No,Yes,Yes,DSL,59.80283018867925,0
68,76.75,5233.25,Male,0,No,No,Yes,Yes,DSL,75.84420289855072,0
46,19.4,967.85,Female,0,Yes,Yes,Yes,No,No,20.592553191489362,0
8,54.75,438.05,Male,0,No,No,Yes,No,DSL,48.672222222222224,0
72,19.7,1421.9,Male,0,Yes,No,Yes,No,No,19.478082191780825,0
17,19.9,323.15,Female,0,No,No,Yes,No,No,17.952777777777776,0
3,107.95,318.6,Male,0,No,No,Yes,No,Fiber optic,79.65,0
2,83.8,163.7,Female,1,No,No,Yes,No,Fiber optic,54.56666666666666,0
9,74.25,639.65,Female,0,No,No,Yes,No,Fiber optic,63.964999999999996,1
51,56.4,2928.5,Female,0,No,No,No,No phone service,DSL,56.31730769230769,0
6,20.1,100.35,Female,0,Yes,Yes,Yes,No,No,14.335714285714285,0
3,94.9,273.2,Female,0,Yes,No,Yes,Yes,Fiber optic,68.3,0
17,94.2,1608.15,Female,1,No,No,Yes,Yes,Fiber optic,89.34166666666667,0
30,49.9,1441.95,Male,0,Yes,No,Yes,Yes,DSL,46.51451612903226,0
31,71.05,2168.15,Male,0,No,No,Yes,Yes,DSL,67.7546875,0
45,81.65,3618.7,Female,0,No,No,Yes,No,DSL,78.66739130434782,0
64,89.45,5692.65,Male,0,Yes,No,Yes,Yes,Fiber optic,87.57923076923076,0
1,59.85,59.85,Male,0,No,No,Yes,Yes,DSL,29.925,1
1,69.6,69.6,Female,1,No,No,Yes,No,Fiber optic,34.8,1
61,99.0,5969.3,Male,1,Yes,Yes,Yes,Yes,Fiber optic,96.27903225806452,0
1,19.05,19.05,Male,0,No,No,Yes,No,No,9.525,0
9,45.4,418.8,Male,0,No,No,No,No phone service,DSL,41.88,1
72,114.45,8100.55,Male,0,Yes,Yes,Yes,Yes,Fiber optic,110.96643835616439,0
1,19.5,19.5,Female,0,No,No,Yes,No,No,9.75,1
7,44.25,313.45,Female,0,Yes,No,Yes,No,DSL,39.18125,0
66,90.55,6130.95,Female,0,Yes,No,Yes,Yes,Fiber optic,91.50671641791044,0
1,69.9,69.9,Male,0,No,No,Yes,No,Fiber optic,34.95,1
40,20.4,745.3,Male,0,Yes,Yes,Yes,No,No,18.178048780487803,0
16,71.4,1212.1,Male,0,No,No,Yes,Yes,DSL,71.3,0
2,87.15,183.75,Female,0,No,No,Yes,No,Fiber optic,61.25,1
67,24.85,1583.5,Male,0,Yes,No,Yes,Yes,No,23.28676470588235,0
41,104.45,4162.05,Female,0,Yes,No,Yes,No,Fiber optic,99.09642857142858,0
56,19.8,1119.9,Female,0,Yes,Yes,Yes,No,No,19.647368421052633,0
72,116.45,8013.55,Female,0,No,No,Yes,Yes,Fiber optic,109.77465753424657,0
3,84.75,264.85,Female,0,Yes,Yes,Yes,Yes,Fiber optic,66.2125,1
54,20.05,1102.4,Female,0,Yes,No,Yes,No,No,20.043636363636367,0
52,110.75,5832.0,Male,1,No,No,Yes,Yes,Fiber optic,110.0377358490566,0
50,89.7,4304.5,Female,0,No,No,Yes,No,Fiber optic,84.40196078431373,0
14,89.95,1178.4,Male,0,No,No,Yes,Yes,Fiber optic,78.56,1
27,48.7,1421.75,Male,0,Yes,No,Yes,No,DSL,50.776785714285715,0
72,96.6,6827.5,Female,1,Yes,No,Yes,Yes,Fiber optic,93.52739726027397,0
62,74.3,4698.05,Male,0,No,No,Yes,No,DSL,74.57222222222222,0
12,54.3,654.5,Female,0,No,No,Yes,No,DSL,50.34615384615385,0
44,74.85,3268.05,Female,1,No,No,Yes,No,DSL,72.62333333333333,0
54,79.95,4362.05,Male,0,Yes,Yes,Yes,No,Fiber optic,79.31,0
68,20.05,1386.9,Female,0,No,No,Yes,No,No,20.1,0
20,19.4,415.4,Male,0,No,No,Yes,No,No,19.780952380952378,0
50,54.9,2614.1,Male,0,Yes,Yes,Yes,Yes,DSL,51.25686274509804,0
58,24.45,1513.6,Male,0,No,No,Yes,Yes,No,25.65423728813559,0
35,89.65,3161.6,Male,0,Yes,Yes,Yes,Yes,Fiber optic,87.82222222222222,0
2,45.4,80.95,Female,0,No,No,Yes,No,DSL,26.983333333333334,0
63,75.7,4676.7,Male,0,Yes,Yes,Yes,Yes,DSL,73.0734375,0
58,110.65,6526.65,Female,0,Yes,No,Yes,Yes,Fiber optic,110.62118644067796,0
27,20.55,583.3,Female,0,Yes,Yes,Yes,No,No,20.832142857142856,0
71,115.15,8078.1,Female,0,Yes,No,Yes,Yes,Fiber optic,112.19583333333334,0
63,58.55,3503.5,Female,0,No,No,Yes,No,DSL,54.7421875,0
71,93.25,6669.45,Male,0,Yes,No,Yes,Yes,Fiber optic,92.63125,0
41,113.2,4689.5,Female,1,No,No,Yes,Yes,Fiber optic,111.6547619047619,1
13,90.5,1201.15,Male,1,No,No,Yes,No,Fiber optic,85.79642857142858,1
2,79.0,143.65,Male,0,No,No,Yes,No,Fiber optic,47.88333333333333,1
68,19.35,1292.65,Female,0,Yes,Yes,Yes,No,No,18.734057971014494,0
1,48.75,48.75,Male,0,Yes,Yes,Yes,No,DSL,24.375,0
65,109.05,7108.2,Male,1,No,No,Yes,Yes,Fiber optic,107.7,0
72,25.0,1802.55,Male,1,Yes,No,Yes,Yes,No,24.692465753424656,0
28,54.9,1505.15,Female,0,No,No,Yes,Yes,DSL,51.90172413793104,0
72,24.75,1859.1,Male,0,Yes,Yes,Yes,Yes,No,25.46712328767123,0
2,91.15,168.5,Female,0,No,No,Yes,No,Fiber optic,56.166666666666664,0
18,20.15,390.85,Female,0,No,Yes,Yes,No,No,20.571052631578947,1
60,104.35,6339.45,Male,1,Yes,No,Yes,Yes,Fiber optic,103.92540983606557,0
26,66.05,1652.4,Female,1,No,No,Yes,Yes,DSL,61.2,0
1,71.65,71.65,Male,0,No,Yes,Yes,No,Fiber optic,35.825,1
4,20.35,77.5,Female,0,No,No,Yes,No,No,15.5,1
68,92.2,6392.85,Male,0,Yes,Yes,Yes,Yes,DSL,92.65,0
38,84.25,3264.5,Female,0,No,No,Yes,No,Fiber optic,83.7051282051282,1
42,105.2,4599.15,Female,1,Yes,No,Yes,Yes,Fiber optic,106.95697674418604,0
57,19.6,1134.25,Female,0,Yes,No,Yes,No,No,19.55603448275862,0
54,30.4,1621.35,Male,0,Yes,No,No,No phone service,DSL,29.479090909090907,0
12,78.1,947.3,Female,0,No,No,Yes,No,Fiber optic,72.86923076923077,1
44,61.5,2722.2,Female,0,Yes,No,Yes,No,DSL,60.49333333333333,0
42,69.4,3058.3,Male,0,Yes,Yes,Yes,Yes,DSL,71.12325581395349,0
72,24.75,1769.6,Male,0,Yes,Yes,Yes,Yes,No,24.241095890410957,0
71,91.05,6293.75,Female,0,Yes,Yes,Yes,Yes,DSL,87.41319444444444,0
19,89.65,1761.05,Female,0,Yes,No,Yes,Yes,Fiber optic,88.0525,1
23,73.65,1642.75,Female,0,Yes,No,Yes,Yes,DSL,68.44791666666667,0
30,19.4,578.5,Female,0,No,No,Yes,No,No,18.661290322580644,0
35,26.2,954.9,Male,0,No,No,Yes,Yes,No,26.525,0
10,98.7,973.25,Female,0,No,No,Yes,Yes,Fiber optic,88.47727272727273,1
1,43.85,43.85,Male,0,No,No,Yes,No,DSL,21.925,0
22,69.7,1490.4,Male,0,No,No,Yes,No,Fiber optic,64.8,0
7,38.55,280.0,Male,0,Yes,Yes,No,No phone service,DSL,35.0,0
36,53.1,1901.25,Female,0,No,No,No,No phone service,DSL,51.38513513513514,0
34,20.65,716.4,Female,0,Yes,Yes,Yes,No,No,20.468571428571426,0
72,64.45,4720.0,Male,0,Yes,Yes,Yes,Yes,DSL,64.65753424657534,0
36,25.1,930.95,Male,0,Yes,Yes,Yes,Yes,No,25.160810810810812,0
1,76.35,76.35,Female,0,No,No,Yes,No,Fiber optic,38.175,1
23,79.15,1676.95,Female,0,No,No,Yes,Yes,Fiber optic,69.87291666666667,1
32,85.0,2642.05,Male,1,Yes,No,Yes,Yes,Fiber optic,80.06212121212121,1
71,95.15,6770.85,Female,0,Yes,Yes,Yes,Yes,Fiber optic,94.03958333333334,0
23,79.35,1835.3,Female,1,No,No,Yes,Yes,Fiber optic,76.47083333333333,0
17,96.65,1588.25,Male,0,Yes,No,Yes,No,Fiber optic,88.23611111111111,0
1,75.5,75.5,Male,0,No,No,Yes,No,DSL,37.75,0
12,19.7,258.35,Male,0,Yes,Yes,Yes,No,No,19.873076923076926,0
72,20.5,1502.25,Female,0,Yes,No,Yes,No,No,20.578767123287673,0
1,19.2,19.2,Male,0,No,No,Yes,No,No,9.6,0
72,98.35,6929.4,Male,1,Yes,No,Yes,Yes,Fiber optic,94.92328767123287,0
60,74.35,4453.3,Male,0,Yes,Yes,Yes,Yes,Fiber optic,73.00491803278689,0
61,51.35,3244.4,Female,0,Yes,Yes,No,No phone service,DSL,52.329032258064515,0
6,45.65,323.45,Female,0,Yes,No,Yes,No,DSL,46.207142857142856,0
32,85.3,2661.1,Male,1,Yes,No,Yes,Yes,Fiber optic,80.63939393939394,1
31,86.55,2697.4,Female,0,No,Yes,Yes,Yes,Fiber optic,84.29375,1
19,73.85,1424.5,Male,0,No,No,Yes,No,Fiber optic,71.225,1
72,20.3,1401.15,Male,0,Yes,Yes,Yes,No,No,19.193835616438356,0
32,54.2,1739.6,Female,0,No,No,Yes,Yes,DSL,52.71515151515151,0
65,90.65,5931.0,Male,0,Yes,No,Yes,Yes,Fiber optic,89.86363636363636,0
45,50.9,2333.85,Female,0,Yes,Yes,No,No phone service,DSL,50.73586956521739,0
42,25.05,949.85,Male,0,No,No,Yes,Yes,No,22.08953488372093,0
8,74.85,572.45,Male,0,No,No,Yes,Yes,Fiber optic,63.60555555555556,0
32,20.5,696.8,Male,0,No,Yes,Yes,No,No,21.115151515151513,0
22,63.55,1381.8,Female,1,Yes,No,Yes,Yes,DSL,60.07826086956521,0
57,44.85,2572.95,Male,1,Yes,No,No,No phone service,DSL,44.36120689655172,1
1,47.95,47.95,Male,0,No,No,Yes,No,DSL,23.975,0
1,45.1,45.1,Male,1,No,No,Yes,No,DSL,22.55,1
1,45.0,45.0,Female,0,Yes,No,Yes,No,DSL,22.5,0
24,96.0,2122.45,Male,0,No,No,Yes,No,Fiber optic,84.898,1
1,20.05,20.05,Male,0,No,No,Yes,No,No,10.025,1
54,90.05,4931.8,Male,1,No,No,Yes,Yes,Fiber optic,89.66909090909091,0
4,25.3,116.95,Female,0,No,No,Yes,Yes,No,23.39,0
65,108.65,6937.95,Male,0,Yes,Yes,Yes,Yes,Fiber optic,105.12045454545455,1
56,24.3,1261.7,Female,0,Yes,No,Yes,Yes,No,22.135087719298248,0
45,75.95,3273.8,Male,0,No,No,Yes,No,DSL,71.16956521739131,0
71,19.7,1415.85,Female,0,Yes,Yes,Yes,No,No,19.664583333333333,0
59,66.4,3958.2,Male,0,Yes,No,Yes,No,DSL,65.97,0
69,35.75,2492.25,Male,0,No,No,No,No phone service,DSL,35.60357142857143,0
19,18.8,279.2,Male,0,No,No,Yes,No,No,13.959999999999999,0
55,19.4,1083.0,Female,0,Yes,Yes,Yes,No,No,19.339285714285715,0
38,19.3,755.5,Female,0,No,No,Yes,No,No,19.371794871794872,0
10,45.55,402.6,Male,0,No,No,Yes,No,DSL,36.6,1
47,67.45,3252.0,Female,1,Yes,No,Yes,Yes,DSL,67.75,0
2,35.1,68.75,Female,0,Yes,No,No,No phone service,DSL,22.916666666666668,1
1,46.2,46.2,Male,0,No,No,Yes,No,DSL,23.1,1
1,45.15,45.15,Female,0,No,No,Yes,No,DSL,22.575,1
1,43.3,43.3,Male,1,No,No,No,No phone service,DSL,21.65,1
46,20.1,936.85,Male,0,Yes,Yes,Yes,No,No,19.932978723404254,0
38,57.15,2250.65,Female,1,No,No,Yes,No,DSL,57.70897435897436,1
65,58.9,3857.1,Female,0,Yes,No,Yes,No,DSL,58.44090909090909,0
19,73.2,1441.1,Female,0,Yes,No,Yes,No,Fiber optic,72.05499999999999,1
52,85.35,4338.6,Male,0,No,No,Yes,No,Fiber optic,81.86037735849057,1
71,19.45,1378.45,Male,0,Yes,Yes,Yes,No,No,19.14513888888889,0
1,45.95,45.95,Female,0,No,No,Yes,No,DSL,22.975,1
52,50.5,2566.3,Female,1,No,No,No,No phone service,DSL,48.420754716981136,0
6,25.1,171.0,Male,0,Yes,No,Yes,Yes,No,24.428571428571427,0
26,60.7,1597.4,Female,1,Yes,No,Yes,No,DSL,59.162962962962965,0
48,99.0,4744.35,Male,1,No,No,Yes,Yes,Fiber optic,96.82346938775511,0
64,104.4,6721.6,Female,0,Yes,Yes,Yes,Yes,Fiber optic,103.40923076923077,0
3,83.75,247.25,Female,0,No,No,Yes,No,Fiber optic,61.8125,1
1,44.05,44.05,Male,0,No,No,Yes,No,DSL,22.025,0
72,24.1,1734.65,Male,0,Yes,Yes,Yes,Yes,No,23.76232876712329,0
1,45.55,45.55,Male,0,No,No,Yes,No,DSL,22.775,0
51,93.8,4539.35,Female,0,Yes,Yes,Yes,Yes,Fiber optic,87.29519230769232,0
41,19.7,804.25,Female,0,Yes,Yes,Yes,No,No,19.148809523809526,0
72,70.65,5011.15,Female,0,Yes,Yes,Yes,No,DSL,68.6458904109589,0
43,86.45,3574.5,Female,0,Yes,No,Yes,Yes,DSL,81.23863636363636,0
72,114.1,8086.4,Male,0,Yes,No,Yes,Yes,Fiber optic,110.77260273972603,0
47,95.2,4563.0,Male,0,Yes,No,Yes,Yes,Fiber optic,95.0625,0
72,88.55,6362.35,Male,0,No,No,Yes,Yes,DSL,87.1554794520548,0
3,20.75,67.1,Male,0,No,No,Yes,No,No,16.775,0
1,70.05,70.05,Male,0,No,No,Yes,No,Fiber optic,35.025,1
2,86.0,165.45,Male,0,No,No,Yes,Yes,Fiber optic,55.15,1
26,44.65,1156.55,Male,0,No,No,No,No phone service,DSL,42.83518518518518,0
29,60.2,1834.15,Male,0,Yes,Yes,Yes,No,DSL,61.138333333333335,0
35,100.5,3653.35,Female,1,Yes,No,Yes,Yes,Fiber optic,101.48194444444444,1
27,55.45,1477.65,Male,0,No,No,Yes,No,DSL,52.77321428571429,0
24,70.3,1706.45,Male,0,Yes,Yes,Yes,No,DSL,68.258,0
67,60.4,3953.7,Male,0,Yes,Yes,Yes,No,DSL,58.14264705882353,0
16,72.65,1194.3,Female,0,No,No,Yes,Yes,Fiber optic,70.25294117647059,1
23,55.8,1327.85,Female,0,No,No,Yes,No,DSL,55.32708333333333,0
14,31.1,419.7,Male,0,No,No,No,No phone service,DSL,27.98,0
1,21.0,21.0,Female,0,Yes,Yes,Yes,No,No,10.5,1
1,45.1,45.1,Female,1,No,No,Yes,No,DSL,22.55,1
4,50.95,207.35,Male,1,No,No,No,No phone service,DSL,41.47,0
16,69.1,1083.7,Male,0,No,Yes,Yes,Yes,DSL,63.747058823529414,0
46,43.95,2007.85,Female,0,Yes,No,No,No phone service,DSL,42.72021276595744,0
68,86.5,5882.75,Male,0,No,Yes,Yes,Yes,DSL,85.2572463768116,0
38,69.95,2657.55,Male,0,No,No,Yes,Yes,DSL,68.1423076923077,0
30,50.4,1527.5,Male,1,Yes,No,Yes,No,DSL,49.274193548387096,1
